,Review,Review_norm,review_tokens,review_tokens_SR,review_tokens_stemmed
136,hati hati belanja di sini seller menginformasikan bahwa expired date th kenyataannya saya menerima produk masa expirednya hanya sisa bulan aja saya beli untuk stock terlalu mepet kalau hanya bulan saya udah mengajukan komplain mengikuti prosedur di tokopedia namun seller menolak dan memberikan bukti yang tidak valid sama sekali hanya screenshot kalimat penolakan dari saya dan ditambah kalimat kurang lebih sudah mengirim produk sesuai dengan pesanan kedaluwarsa di atas bulan itu artinya toko ini secara tidak langsung menyatakan sebagai toko yang tidak berkompeten pembaca ulasan ini pun bisa jadi ingin tertawa di awal bilang expired date th  pas diajukan komplain malah bilang di atas bulan lucu sekali bukan hahahahaa seller memberikan informasi palsu dan bohong patut dikenai sanksi saya tambah kesal dan jengkel seller awalnya tidak meminta maaf malah berdalih kalau produk yang saya terima masih aman untuk digunakan komedi sekali ya titik fokus di sini bukan masih aman digunakan karena seharusnya seller bisa komitmen dan profesional dalam berjualan apalagi ini official store,hati hati belanja di sini seller menginformasikan bahwa expired date tahu kenyataannya saya menerima produk masa expirednya hanya sisa bulan saja saya beli untuk stock terlalu mepet kalau hanya bulan saya sudah mengajukan komplain mengikuti prosedur di tokopedia namun seller menolak dan memberikan bukti yang tidak valid sama sekali hanya screenshot kalimat penolakan dari saya dan ditambah kalimat kurang lebih sudah mengirim produk sesuai dengan pesanan kedaluwarsa di atas bulan itu artinya toko ini secara tidak langsung menyatakan sebagai toko yang tidak berkompeten pembaca ulasan ini pun bisa jadi ingin tertawa di awal bilang expired date tahu  pas diajukan komplain malah bilang di atas bulan lucu sekali bukan hahahahaa seller memberikan informasi palsu dan bohong patut dikenai sanksi saya tambah kesal dan jengkel seller awalnya tidak meminta maaf malah berdalih kalau produk yang saya terima masih aman untuk digunakan komedi sekali ya titik fokus di sini bukan masih aman digunakan karena seharusnya seller bisa komitmen dan profesional dalam berjualan apalagi ini official store,"['hati', 'hati', 'belanja', 'di', 'sini', 'seller', 'menginformasikan', 'bahwa', 'expired', 'date', 'tahu', 'kenyataannya', 'saya', 'menerima', 'produk', 'masa', 'expirednya', 'hanya', 'sisa', 'bulan', 'saja', 'saya', 'beli', 'untuk', 'stock', 'terlalu', 'mepet', 'kalau', 'hanya', 'bulan', 'saya', 'sudah', 'mengajukan', 'komplain', 'mengikuti', 'prosedur', 'di', 'tokopedia', 'namun', 'seller', 'menolak', 'dan', 'memberikan', 'bukti', 'yang', 'tidak', 'valid', 'sama', 'sekali', 'hanya', 'screenshot', 'kalimat', 'penolakan', 'dari', 'saya', 'dan', 'ditambah', 'kalimat', 'kurang', 'lebih', 'sudah', 'mengirim', 'produk', 'sesuai', 'dengan', 'pesanan', 'kedaluwarsa', 'di', 'atas', 'bulan', 'itu', 'artinya', 'toko', 'ini', 'secara', 'tidak', 'langsung', 'menyatakan', 'sebagai', 'toko', 'yang', 'tidak', 'berkompeten', 'pembaca', 'ulasan', 'ini', 'pun', 'bisa', 'jadi', 'ingin', 'tertawa', 'di', 'awal', 'bilang', 'expired', 'date', 'tahu', 'pas', 'diajukan', 'komplain', 'malah', 'bilang', 'di', 'atas', 'bulan', 'lucu', 'sekali', 'bukan', 'hahahahaa', 'seller', 'memberikan', 'informasi', 'palsu', 'dan', 'bohong', 'patut', 'dikenai', 'sanksi', 'saya', 'tambah', 'kesal', 'dan', 'jengkel', 'seller', 'awalnya', 'tidak', 'meminta', 'maaf', 'malah', 'berdalih', 'kalau', 'produk', 'yang', 'saya', 'terima', 'masih', 'aman', 'untuk', 'digunakan', 'komedi', 'sekali', 'ya', 'titik', 'fokus', 'di', 'sini', 'bukan', 'masih', 'aman', 'digunakan', 'karena', 'seharusnya', 'seller', 'bisa', 'komitmen', 'dan', 'profesional', 'dalam', 'berjualan', 'apalagi', 'ini', 'official', 'store']","['hati', 'hati', 'belanja', 'seller', 'menginformasikan', 'expired', 'date', 'kenyataannya', 'menerima', 'produk', 'expirednya', 'sisa', 'beli', 'stock', 'mepet', 'mengajukan', 'komplain', 'mengikuti', 'prosedur', 'tokopedia', 'seller', 'menolak', 'bukti', 'valid', 'screenshot', 'kalimat', 'penolakan', 'ditambah', 'kalimat', 'mengirim', 'produk', 'sesuai', 'pesanan', 'kedaluwarsa', 'toko', 'langsung', 'toko', 'berkompeten', 'pembaca', 'ulasan', 'tertawa', 'bilang', 'expired', 'date', 'pas', 'diajukan', 'komplain', 'bilang', 'lucu', 'hahahahaa', 'seller', 'informasi', 'palsu', 'bohong', 'patut', 'dikenai', 'sanksi', 'kesal', 'jengkel', 'seller', 'maaf', 'berdalih', 'produk', 'terima', 'aman', 'komedi', 'ya', 'titik', 'fokus', 'aman', 'seller', 'komitmen', 'profesional', 'berjualan', 'official', 'store']","['hati', 'hati', 'belanja', 'seller', 'informasi', 'expired', 'date', 'nyata', 'terima', 'produk', 'expirednya', 'sisa', 'beli', 'stock', 'mepet', 'aju', 'komplain', 'ikut', 'prosedur', 'tokopedia', 'seller', 'tolak', 'bukti', 'valid', 'screenshot', 'kalimat', 'tolak', 'tambah', 'kalimat', 'kirim', 'produk', 'sesuai', 'pesan', 'kedaluwarsa', 'toko', 'langsung', 'toko', 'kompeten', 'baca', 'ulas', 'tertawa', 'bilang', 'expired', 'date', 'pas', 'aju', 'komplain', 'bilang', 'lucu', 'hahahahaa', 'seller', 'informasi', 'palsu', 'bohong', 'patut', 'kena', 'sanksi', 'kesal', 'jengkel', 'seller', 'maaf', 'dalih', 'produk', 'terima', 'aman', 'komedi', 'ya', 'titik', 'fokus', 'aman', 'seller', 'komitmen', 'profesional', 'jual', 'official', 'store']"
137,syng banget kulit jd kemerahan dan gatel baru coba tonnernya padahal,sayang banget kulit jadi kemerahan dan gatel baru coba tonnernya padahal,"['sayang', 'banget', 'kulit', 'jadi', 'kemerahan', 'dan', 'gatel', 'baru', 'coba', 'tonnernya', 'padahal']","['sayang', 'banget', 'kulit', 'kemerahan', 'gatel', 'coba', 'tonnernya']","['sayang', 'banget', 'kulit', 'merah', 'gatel', 'coba', 'tonnernya']"
138,barang tidak dikirim pesanannya kurang mengecewakan sekali qc nya,barang tidak dikirim pesanannya kurang mengecewakan sekali qc nya,"['barang', 'tidak', 'dikirim', 'pesanannya', 'kurang', 'mengecewakan', 'sekali', 'qc', 'nya']","['barang', 'dikirim', 'pesanannya', 'mengecewakan', 'qc', 'nya']","['barang', 'kirim', 'pesan', 'kecewa', 'qc', 'nya']"
139,digambarnya tertulis free toner ml ternyata tonernya tdk datang setelah chat seller katanya limited stock klo memang limited stock ko knp tdk ditulis atau dijelaskan masa sekelas official store seperti ini klo memang sdh habis yah gambarnya knp gk diganti aja ternyata banyak yg mengeluhkan hal yg sama ttg free gift yg tdk dikirim harusnya pihak store bisa memperbaiki hal tsb sisa umur simpan produk jg masa kurang dr thn hanya bln exp nov,digambarnya tertulis free toner ml ternyata tonernya tidak datang setelah chat seller katanya limited stock kalo memang limited stock kok kenapa tidak ditulis atau dijelaskan masa sekelas official store seperti ini kalo memang sudah habis ya gambarnya kenapa enggak diganti saja ternyata banyak yang mengeluhkan hal yang sama tentang free gift yang tidak dikirim harusnya pihak store bisa memperbaiki hal tersebut sisa umur simpan produk juga masa kurang dari tahun hanya bulan exp nov,"['digambarnya', 'tertulis', 'free', 'toner', 'ml', 'ternyata', 'tonernya', 'tidak', 'datang', 'setelah', 'chat', 'seller', 'katanya', 'limited', 'stock', 'kalo', 'memang', 'limited', 'stock', 'kok', 'kenapa', 'tidak', 'ditulis', 'atau', 'dijelaskan', 'masa', 'sekelas', 'official', 'store', 'seperti', 'ini', 'kalo', 'memang', 'sudah', 'habis', 'ya', 'gambarnya', 'kenapa', 'enggak', 'diganti', 'saja', 'ternyata', 'banyak', 'yang', 'mengeluhkan', 'hal', 'yang', 'sama', 'tentang', 'free', 'gift', 'yang', 'tidak', 'dikirim', 'harusnya', 'pihak', 'store', 'bisa', 'memperbaiki', 'hal', 'tersebut', 'sisa', 'umur', 'simpan', 'produk', 'juga', 'masa', 'kurang', 'dari', 'tahun', 'hanya', 'bulan', 'exp', 'nov']","['digambarnya', 'tertulis', 'free', 'toner', 'ml', 'tonernya', 'chat', 'seller', 'limited', 'stock', 'kalo', 'limited', 'stock', 'ditulis', 'sekelas', 'official', 'store', 'kalo', 'habis', 'ya', 'gambarnya', 'diganti', 'mengeluhkan', 'free', 'gift', 'dikirim', 'store', 'memperbaiki', 'sisa', 'umur', 'simpan', 'produk', 'exp', 'nov']","['gambar', 'tulis', 'free', 'toner', 'ml', 'tonernya', 'chat', 'seller', 'limited', 'stock', 'kalo', 'limited', 'stock', 'tulis', 'kelas', 'official', 'store', 'kalo', 'habis', 'ya', 'gambar', 'ganti', 'keluh', 'free', 'gift', 'kirim', 'store', 'baik', 'sisa', 'umur', 'simpan', 'produk', 'exp', 'nov']"
140, purchased the first date of the campaign free mirror but the package didn  include the mirror as the campaign said their product packaging also so poor looks cheap customer admin doesn  know their campaign as well totally bad experience, purchased the first date of the campaign free mirror but the package didn  include the mirror as the campaign said their product packaging also so poor looks cheap customer admin doesn  know their campaign as well totally bad experience,"['purchased', 'the', 'first', 'date', 'of', 'the', 'campaign', 'free', 'mirror', 'but', 'the', 'package', 'didn', 'include', 'the', 'mirror', 'as', 'the', 'campaign', 'said', 'their', 'product', 'packaging', 'also', 'so', 'poor', 'looks', 'cheap', 'customer', 'admin', 'doesn', 'know', 'their', 'campaign', 'as', 'well', 'totally', 'bad', 'experience']","['purchased', 'the', 'first', 'date', 'of', 'the', 'campaign', 'free', 'mirror', 'but', 'the', 'package', 'didn', 'include', 'the', 'mirror', 'as', 'the', 'campaign', 'said', 'their', 'product', 'packaging', 'also', 'so', 'poor', 'looks', 'cheap', 'customer', 'admin', 'doesn', 'know', 'their', 'campaign', 'as', 'well', 'totally', 'bad', 'experience']","['purchased', 'the', 'first', 'date', 'of', 'the', 'campaign', 'free', 'mirror', 'but', 'the', 'package', 'didn', 'include', 'the', 'mirror', 'as', 'the', 'campaign', 'said', 'their', 'product', 'packaging', 'also', 'so', 'poor', 'looks', 'cheap', 'customer', 'admin', 'doesn', 'know', 'their', 'campaign', 'as', 'well', 'totally', 'bad', 'experience']"
141,ternyata yang dikirim ada bintik putihnya bukan sabun kea biasa kualitas barangnya tolong diperhatikan,ternyata yang dikirim ada bintik putihnya bukan sabun kea biasa kualitas barangnya tolong diperhatikan,"['ternyata', 'yang', 'dikirim', 'ada', 'bintik', 'putihnya', 'bukan', 'sabun', 'kea', 'biasa', 'kualitas', 'barangnya', 'tolong', 'diperhatikan']","['dikirim', 'bintik', 'putihnya', 'sabun', 'kea', 'kualitas', 'barangnya', 'tolong', 'diperhatikan']","['kirim', 'bintik', 'putih', 'sabun', 'kea', 'kualitas', 'barang', 'tolong', 'perhati']"
142,mumpung bulan puasa jd sebelum order pikir dlu jangan termakan iklan review dr youtube rekomendasi dr youtube sblm order sudah baca deskripsi sudah memutuskan untuk membeli taunya produknya very not recomended kulit semakin kusam pkoknya kulit muka kayak terik gtu tp muka kusam mngkn krna jd kering gtu komedo yg awalnya ga keliatan jd keliatan mngkn krna kering pdhl saya menggunakan serum merk sebelah aman aman saja sudah chat penjual tp tidak memberikan solusi sm skali dan slalu mencari alasan untuk pembenaran contohnya wajib ini itu sblm pakai ini pdhl sudah jelas dideskripsi produk tidak ada penjelasannya rugi didunia ga masalah ngamburin uang beli produk ini drpd rugi akhirat menjual produk haruslah lengkap harus jelas jgn setelah order bru dikasi tw harus pakai ini dulu itu dulu alhamdulillah dalam islam saya diajarkan slalu memberikan penjelasan atas apa yg saya jual,mumpung bulan puasa jadi sebelum order pikir dulu jangan termakan iklan review dari youtube rekomendasi dari youtube sebelum order sudah baca deskripsi sudah memutuskan untuk membeli taunya produknya very not recomended kulit semakin kusam pokoknya kulit muka kayak terik begitu tapi muka kusam mngkn karena jadi kering begitu komedo yang awalnya enggak kelihatan jadi kelihatan mngkn karena kering padahal saya menggunakan serum merk sebelah aman aman saja sudah chat penjual tapi tidak memberikan solusi sama sekali dan selalu mencari alasan untuk pembenaran contohnya wajib ini itu sebelum pakai ini padahal sudah jelas dideskripsi produk tidak ada penjelasannya rugi didunia enggak masalah ngamburin uang beli produk ini daripada rugi akhirat menjual produk haruslah lengkap harus jelas jangan setelah order baru dikasih tau harus pakai ini dulu itu dulu alhamdulillah dalam islam saya diajarkan selalu memberikan penjelasan atas apa yang saya jual,"['mumpung', 'bulan', 'puasa', 'jadi', 'sebelum', 'order', 'pikir', 'dulu', 'jangan', 'termakan', 'iklan', 'review', 'dari', 'youtube', 'rekomendasi', 'dari', 'youtube', 'sebelum', 'order', 'sudah', 'baca', 'deskripsi', 'sudah', 'memutuskan', 'untuk', 'membeli', 'taunya', 'produknya', 'very', 'not', 'recomended', 'kulit', 'semakin', 'kusam', 'pokoknya', 'kulit', 'muka', 'kayak', 'terik', 'begitu', 'tapi', 'muka', 'kusam', 'mngkn', 'karena', 'jadi', 'kering', 'begitu', 'komedo', 'yang', 'awalnya', 'enggak', 'kelihatan', 'jadi', 'kelihatan', 'mngkn', 'karena', 'kering', 'padahal', 'saya', 'menggunakan', 'serum', 'merk', 'sebelah', 'aman', 'aman', 'saja', 'sudah', 'chat', 'penjual', 'tapi', 'tidak', 'memberikan', 'solusi', 'sama', 'sekali', 'dan', 'selalu', 'mencari', 'alasan', 'untuk', 'pembenaran', 'contohnya', 'wajib', 'ini', 'itu', 'sebelum', 'pakai', 'ini', 'padahal', 'sudah', 'jelas', 'dideskripsi', 'produk', 'tidak', 'ada', 'penjelasannya', 'rugi', 'didunia', 'enggak', 'masalah', 'ngamburin', 'uang', 'beli', 'produk', 'ini', 'daripada', 'rugi', 'akhirat', 'menjual', 'produk', 'haruslah', 'lengkap', 'harus', 'jelas', 'jangan', 'setelah', 'order', 'baru', 'dikasih', 'tau', 'harus', 'pakai', 'ini', 'dulu', 'itu', 'dulu', 'alhamdulillah', 'dalam', 'islam', 'saya', 'diajarkan', 'selalu', 'memberikan', 'penjelasan', 'atas', 'apa', 'yang', 'saya', 'jual']","['mumpung', 'puasa', 'order', 'pikir', 'termakan', 'iklan', 'review', 'youtube', 'rekomendasi', 'youtube', 'order', 'baca', 'deskripsi', 'memutuskan', 'membeli', 'taunya', 'produknya', 'very', 'not', 'recomended', 'kulit', 'kusam', 'pokoknya', 'kulit', 'muka', 'kayak', 'terik', 'muka', 'kusam', 'mngkn', 'kering', 'komedo', 'mngkn', 'kering', 'serum', 'merk', 'sebelah', 'aman', 'aman', 'chat', 'penjual', 'solusi', 'mencari', 'alasan', 'pembenaran', 'contohnya', 'wajib', 'pakai', 'dideskripsi', 'produk', 'penjelasannya', 'rugi', 'didunia', 'ngamburin', 'uang', 'beli', 'produk', 'rugi', 'akhirat', 'menjual', 'produk', 'lengkap', 'order', 'dikasih', 'tau', 'pakai', 'alhamdulillah', 'islam', 'diajarkan', 'penjelasan', 'jual']","['mumpung', 'puasa', 'order', 'pikir', 'makan', 'iklan', 'review', 'youtube', 'rekomendasi', 'youtube', 'order', 'baca', 'deskripsi', 'putus', 'beli', 'tau', 'produk', 'very', 'not', 'recomended', 'kulit', 'kusam', 'pokok', 'kulit', 'muka', 'kayak', 'terik', 'muka', 'kusam', 'mngkn', 'kering', 'komedo', 'mngkn', 'kering', 'serum', 'merk', 'belah', 'aman', 'aman', 'chat', 'jual', 'solusi', 'cari', 'alas', 'benar', 'contoh', 'wajib', 'pakai', 'deskripsi', 'produk', 'jelas', 'rugi', 'dunia', 'ngamburin', 'uang', 'beli', 'produk', 'rugi', 'akhirat', 'jual', 'produk', 'lengkap', 'order', 'kasih', 'tau', 'pakai', 'alhamdulillah', 'islam', 'ajar', 'jelas', 'jual']"
143,terimakasih avoskin aku dapet serum yang ada banyak gumpalan didalamnya terimakasih juga buat responnya yang lama terimakasih avoskin untuk tidak tanggung jawab atas produk yang dijualnya makin seneng kalau beli barang barang cacat di toko officalnya langsung semoga aku cocok yah sama serum yang gak tau aman apa nggak ini terimakasih penerima barang cacat,terima kasih avoskin aku dapat serum yang ada banyak gumpalan didalamnya terima kasih juga buat responnya yang lama terima kasih avoskin untuk tidak tanggung jawab atas produk yang dijualnya makin senang kalau beli barang barang cacat di toko officalnya langsung semoga aku cocok ya sama serum yang enggak tau aman apa enggak ini terima kasih penerima barang cacat,"['terima', 'kasih', 'avoskin', 'aku', 'dapat', 'serum', 'yang', 'ada', 'banyak', 'gumpalan', 'didalamnya', 'terima', 'kasih', 'juga', 'buat', 'responnya', 'yang', 'lama', 'terima', 'kasih', 'avoskin', 'untuk', 'tidak', 'tanggung', 'jawab', 'atas', 'produk', 'yang', 'dijualnya', 'makin', 'senang', 'kalau', 'beli', 'barang', 'barang', 'cacat', 'di', 'toko', 'officalnya', 'langsung', 'semoga', 'aku', 'cocok', 'ya', 'sama', 'serum', 'yang', 'enggak', 'tau', 'aman', 'apa', 'enggak', 'ini', 'terima', 'kasih', 'penerima', 'barang', 'cacat']","['terima', 'kasih', 'avoskin', 'serum', 'gumpalan', 'didalamnya', 'terima', 'kasih', 'responnya', 'terima', 'kasih', 'avoskin', 'tanggung', 'produk', 'dijualnya', 'senang', 'beli', 'barang', 'barang', 'cacat', 'toko', 'officalnya', 'langsung', 'semoga', 'cocok', 'ya', 'serum', 'tau', 'aman', 'terima', 'kasih', 'penerima', 'barang', 'cacat']","['terima', 'kasih', 'avoskin', 'serum', 'gumpal', 'dalam', 'terima', 'kasih', 'responnya', 'terima', 'kasih', 'avoskin', 'tanggung', 'produk', 'jual', 'senang', 'beli', 'barang', 'barang', 'cacat', 'toko', 'officalnya', 'langsung', 'moga', 'cocok', 'ya', 'serum', 'tau', 'aman', 'terima', 'kasih', 'terima', 'barang', 'cacat']"
144,gak videoin unboxing tapi salah kirim pesan divine ampoule yang datang malah yang ampoule sheetmask bingung mau komplain bagaimana bisa dicheck stok kalian tidak kalau memang salah kirim,enggak videoin unboxing tapi salah kirim pesan divine ampoule yang datang malah yang ampoule sheetmask bingung mau komplain bagaimana bisa dicheck stok kalian tidak kalau memang salah kirim,"['enggak', 'videoin', 'unboxing', 'tapi', 'salah', 'kirim', 'pesan', 'divine', 'ampoule', 'yang', 'datang', 'malah', 'yang', 'ampoule', 'sheetmask', 'bingung', 'mau', 'komplain', 'bagaimana', 'bisa', 'dicheck', 'stok', 'kalian', 'tidak', 'kalau', 'memang', 'salah', 'kirim']","['videoin', 'unboxing', 'salah', 'kirim', 'pesan', 'divine', 'ampoule', 'ampoule', 'sheetmask', 'bingung', 'komplain', 'dicheck', 'stok', 'salah', 'kirim']","['videoin', 'unboxing', 'salah', 'kirim', 'pesan', 'divine', 'ampoule', 'ampoule', 'sheetmask', 'bingung', 'komplain', 'dicheck', 'stok', 'salah', 'kirim']"
145,isinya tumpah semua,isinya tumpah semua,"['isinya', 'tumpah', 'semua']","['isinya', 'tumpah']","['isi', 'tumpah']"
146,barang seharusnya isi yg ampoule tidak ada udh isi komplain dan berbagai form komplin yg disediakan pihak avo deal katanya akan dikirim manual kekurangannya saja mohon utk dibatalkan komplainnya  tiba minta dikirim balik akan dipickup barang yg ada di saya udh di repacking dan udh di pickup oleh pihak avoskin sampe skrg status pengiriman balik dari avoskin gak jelas diminta no resi di cek not found dichat lg  dikirim resi yg berbeda aneh bukan slowrespon banget,barang seharusnya isi yang ampoule tidak ada sudah isi komplain dan berbagai form komplin yang disediakan pihak avo deal katanya akan dikirim manual kekurangannya saja mohon untuk dibatalkan komplainnya  tiba meminta dikirim balik akan dipickup barang yang ada di saya sudah di repacking dan sudah di pickup oleh pihak avoskin sampai sekarang status pengiriman balik dari avoskin enggak jelas diminta no resi di cek not found dichat lagi  dikirim resi yang berbeda aneh bukan slowrespon banget,"['barang', 'seharusnya', 'isi', 'yang', 'ampoule', 'tidak', 'ada', 'sudah', 'isi', 'komplain', 'dan', 'berbagai', 'form', 'komplin', 'yang', 'disediakan', 'pihak', 'avo', 'deal', 'katanya', 'akan', 'dikirim', 'manual', 'kekurangannya', 'saja', 'mohon', 'untuk', 'dibatalkan', 'komplainnya', 'tiba', 'meminta', 'dikirim', 'balik', 'akan', 'dipickup', 'barang', 'yang', 'ada', 'di', 'saya', 'sudah', 'di', 'repacking', 'dan', 'sudah', 'di', 'pickup', 'oleh', 'pihak', 'avoskin', 'sampai', 'sekarang', 'status', 'pengiriman', 'balik', 'dari', 'avoskin', 'enggak', 'jelas', 'diminta', 'no', 'resi', 'di', 'cek', 'not', 'found', 'dichat', 'lagi', 'dikirim', 'resi', 'yang', 'berbeda', 'aneh', 'bukan', 'slowrespon', 'banget']","['barang', 'isi', 'ampoule', 'isi', 'komplain', 'form', 'komplin', 'disediakan', 'avo', 'deal', 'dikirim', 'manual', 'kekurangannya', 'mohon', 'dibatalkan', 'komplainnya', 'dikirim', 'dipickup', 'barang', 'repacking', 'pickup', 'avoskin', 'status', 'pengiriman', 'avoskin', 'no', 'resi', 'cek', 'not', 'found', 'dichat', 'dikirim', 'resi', 'berbeda', 'aneh', 'slowrespon', 'banget']","['barang', 'isi', 'ampoule', 'isi', 'komplain', 'form', 'komplin', 'sedia', 'avo', 'deal', 'kirim', 'manual', 'kurang', 'mohon', 'batal', 'komplain', 'kirim', 'dipickup', 'barang', 'repacking', 'pickup', 'avoskin', 'status', 'kirim', 'avoskin', 'no', 'resi', 'cek', 'not', 'found', 'dichat', 'kirim', 'resi', 'beda', 'aneh', 'slowrespon', 'banget']"
147,beli bulan juni untuk stok karena emang langganan sama avoskin dan emang bagus tapi beli yang ke exp nya cuma sampai bulan jadi ga kepakai sama sekali tolong pihak toko perhatian lagi barang yang dijual sudah banyak complain mengenai exp barang,beli bulan juni untuk stok karena memang langganan sama avoskin dan memang bagus tapi beli yang ke exp nya cuma sampai bulan jadi enggak kepakai sama sekali tolong pihak toko perhatian lagi barang yang dijual sudah banyak complain mengenai exp barang,"['beli', 'bulan', 'juni', 'untuk', 'stok', 'karena', 'memang', 'langganan', 'sama', 'avoskin', 'dan', 'memang', 'bagus', 'tapi', 'beli', 'yang', 'ke', 'exp', 'nya', 'cuma', 'sampai', 'bulan', 'jadi', 'enggak', 'kepakai', 'sama', 'sekali', 'tolong', 'pihak', 'toko', 'perhatian', 'lagi', 'barang', 'yang', 'dijual', 'sudah', 'banyak', 'complain', 'mengenai', 'exp', 'barang']","['beli', 'juni', 'stok', 'langganan', 'avoskin', 'bagus', 'beli', 'exp', 'nya', 'kepakai', 'tolong', 'toko', 'perhatian', 'barang', 'dijual', 'complain', 'exp', 'barang']","['beli', 'juni', 'stok', 'langgan', 'avoskin', 'bagus', 'beli', 'exp', 'nya', 'pakai', 'tolong', 'toko', 'perhati', 'barang', 'jual', 'complain', 'exp', 'barang']"
148,harga mahal padahal toko official tp menjual barang exp date dan sebelum dikirim sudah minta exp date yang masih panjang tapi ternyata tidak dipenuhi,harga mahal padahal toko official tapi menjual barang exp date dan sebelum dikirim sudah meminta exp date yang masih panjang tapi ternyata tidak dipenuhi,"['harga', 'mahal', 'padahal', 'toko', 'official', 'tapi', 'menjual', 'barang', 'exp', 'date', 'dan', 'sebelum', 'dikirim', 'sudah', 'meminta', 'exp', 'date', 'yang', 'masih', 'panjang', 'tapi', 'ternyata', 'tidak', 'dipenuhi']","['harga', 'mahal', 'toko', 'official', 'menjual', 'barang', 'exp', 'date', 'dikirim', 'exp', 'date', 'dipenuhi']","['harga', 'mahal', 'toko', 'official', 'jual', 'barang', 'exp', 'date', 'kirim', 'exp', 'date', 'penuh']"
149,nyelotipnya langsung ke produk jadi lengket coklat kena produknya,nyelotipnya langsung ke produk jadi lengket coklat kena produknya,"['nyelotipnya', 'langsung', 'ke', 'produk', 'jadi', 'lengket', 'coklat', 'kena', 'produknya']","['nyelotipnya', 'langsung', 'produk', 'lengket', 'coklat', 'kena', 'produknya']","['nyelotipnya', 'langsung', 'produk', 'lengket', 'coklat', 'kena', 'produk']"
