,Review,Review_norm,review_tokens,review_tokens_SR
332,udah langganan somethinc lama habis checkout bundle buy get free silk creme ternyata yg dikirim hanya serum bonus nggak dikirim dgn alasan karena dilayani tokopedia pdhl itu otomatis  bisa pilih and trus order serum lagi berharap kekurangannya bisa dikirim kecewa banget kalo nggak bisa dikirim semoga bisa,sudah langganan somethinc lama habis checkout bundle buy get free silk creme ternyata yang dikirim hanya serum bonus enggak dikirim dengan alasan karena dilayani tokopedia padahal itu otomatis  bisa pilih and terus order serum lagi berharap kekurangannya bisa dikirim kecewa banget kalo enggak bisa dikirim semoga bisa,"['sudah', 'langganan', 'somethinc', 'lama', 'habis', 'checkout', 'bundle', 'buy', 'get', 'free', 'silk', 'creme', 'ternyata', 'yang', 'dikirim', 'hanya', 'serum', 'bonus', 'enggak', 'dikirim', 'dengan', 'alasan', 'karena', 'dilayani', 'tokopedia', 'padahal', 'itu', 'otomatis', 'bisa', 'pilih', 'and', 'terus', 'order', 'serum', 'lagi', 'berharap', 'kekurangannya', 'bisa', 'dikirim', 'kecewa', 'banget', 'kalo', 'enggak', 'bisa', 'dikirim', 'semoga', 'bisa']","['langganan', 'somethinc', 'lama', 'habis', 'checkout', 'bundle', 'buy', 'get', 'free', 'silk', 'creme', 'ternyata', 'dikirim', 'serum', 'bonus', 'enggak', 'dikirim', 'alasan', 'dilayani', 'tokopedia', 'padahal', 'otomatis', 'pilih', 'and', 'terus', 'order', 'serum', 'berharap', 'kekurangannya', 'dikirim', 'kecewa', 'banget', 'kalo', 'enggak', 'dikirim', 'semoga']"
333,pertama kali nyoba tinted sunscreen mudahan cocok dan gak oksidasi sesuai klaimnya packing aman kardus ditambah bubble wrap tebel mantappp,pertama kali mencoba tinted sunscreen mudahan cocok dan enggak oksidasi sesuai klaimnya packing aman kardus ditambah bubble wrap tebal mantap,"['pertama', 'kali', 'mencoba', 'tinted', 'sunscreen', 'mudahan', 'cocok', 'dan', 'enggak', 'oksidasi', 'sesuai', 'klaimnya', 'packing', 'aman', 'kardus', 'ditambah', 'bubble', 'wrap', 'tebal', 'mantap']","['pertama', 'kali', 'mencoba', 'tinted', 'sunscreen', 'mudahan', 'cocok', 'enggak', 'oksidasi', 'sesuai', 'klaimnya', 'packing', 'aman', 'kardus', 'ditambah', 'bubble', 'wrap', 'tebal', 'mantap']"
334,sesuai pesanan packing ok smoga cocok tks to seller  tokped,sesuai pesanan packing ok semoga cocok thanks tapi seller  tokped,"['sesuai', 'pesanan', 'packing', 'ok', 'semoga', 'cocok', 'thanks', 'tapi', 'seller', 'tokped']","['sesuai', 'pesanan', 'packing', 'semoga', 'cocok', 'thanks', 'seller', 'tokped']"
335,aman sesuai pesanan,aman sesuai pesanan,"['aman', 'sesuai', 'pesanan']","['aman', 'sesuai', 'pesanan']"
336,cepet bgt sampainyaaa the bestt thank you,cepat banget sampai the terbaik thank you,"['cepat', 'banget', 'sampai', 'the', 'terbaik', 'thank', 'you']","['cepat', 'banget', 'the', 'terbaik', 'thank', 'you']"
337,oekk dpt gratisan eyelash curler bzier sedikit tifak menyangka lofyuu somethinc,oekk dapat gratisan eyelash curler bzier sedikit tifak menyangka lofyuu somethinc,"['oekk', 'dapat', 'gratisan', 'eyelash', 'curler', 'bzier', 'sedikit', 'tifak', 'menyangka', 'lofyuu', 'somethinc']","['oekk', 'gratisan', 'eyelash', 'curler', 'bzier', 'sedikit', 'tifak', 'menyangka', 'lofyuu', 'somethinc']"
338,pertama kali nyobain dgn warna kulit saya yg cenderung agak gelap awalnya saya pikir bakal jomplang pas dipake tp ternyata blend bgt ma kulit warnanya jd agak lbh cerah tp bukan jd tone up jg teksturnya ky foundy cair cpt nyerap awalnya ky mate pas udah kering tp lama jd glow up,pertama kali mencoba dengan warna kulit saya yang cenderung agak gelap awalnya saya pikir bakal jomplang pas dipakai tapi ternyata blend banget sama kulit warnanya jadi agak lebih cerah tapi bukan jadi tone up juga teksturnya kaya foundy cair cepat nyerap awalnya kaya mate pas sudah kering tapi lama jadi glow up,"['pertama', 'kali', 'mencoba', 'dengan', 'warna', 'kulit', 'saya', 'yang', 'cenderung', 'agak', 'gelap', 'awalnya', 'saya', 'pikir', 'bakal', 'jomplang', 'pas', 'dipakai', 'tapi', 'ternyata', 'blend', 'banget', 'sama', 'kulit', 'warnanya', 'jadi', 'agak', 'lebih', 'cerah', 'tapi', 'bukan', 'jadi', 'tone', 'up', 'juga', 'teksturnya', 'kaya', 'foundy', 'cair', 'cepat', 'nyerap', 'awalnya', 'kaya', 'mate', 'pas', 'sudah', 'kering', 'tapi', 'lama', 'jadi', 'glow', 'up']","['pertama', 'kali', 'mencoba', 'warna', 'kulit', 'cenderung', 'gelap', 'awalnya', 'pikir', 'bakal', 'jomplang', 'pas', 'dipakai', 'ternyata', 'blend', 'banget', 'sama', 'kulit', 'warnanya', 'jadi', 'lebih', 'cerah', 'bukan', 'jadi', 'tone', 'up', 'teksturnya', 'kaya', 'foundy', 'cair', 'cepat', 'nyerap', 'awalnya', 'kaya', 'mate', 'pas', 'kering', 'lama', 'jadi', 'glow', 'up']"
339,kynya udah botol ke apa gt secocok itu dikulit saya yg normal cenderung kering enaknya krn ga ada white cast ato tone up jd ga berasa cemong dikulit saya yg putih,sepertinya sudah botol ke apa begitu secocok itu dikulit saya yang normal cenderung kering enaknya karena enggak ada white cast atau tone up jadi enggak berasa cemong dikulit saya yang putih,"['sepertinya', 'sudah', 'botol', 'ke', 'apa', 'begitu', 'secocok', 'itu', 'dikulit', 'saya', 'yang', 'normal', 'cenderung', 'kering', 'enaknya', 'karena', 'enggak', 'ada', 'white', 'cast', 'atau', 'tone', 'up', 'jadi', 'enggak', 'berasa', 'cemong', 'dikulit', 'saya', 'yang', 'putih']","['sepertinya', 'botol', 'apa', 'secocok', 'dikulit', 'normal', 'cenderung', 'kering', 'enaknya', 'enggak', 'white', 'cast', 'tone', 'up', 'jadi', 'enggak', 'berasa', 'cemong', 'dikulit', 'putih']"
340,botol kedua enak dikulit gampang menyerap ga ada masalah ke kulitnya mantap,botol kedua enak dikulit gampang menyerap enggak ada masalah ke kulitnya mantap,"['botol', 'kedua', 'enak', 'dikulit', 'gampang', 'menyerap', 'enggak', 'ada', 'masalah', 'ke', 'kulitnya', 'mantap']","['botol', 'kedua', 'enak', 'dikulit', 'gampang', 'menyerap', 'enggak', 'masalah', 'kulitnya', 'mantap']"
341,udah pake produk skincare yang lain tp micellarnya baru mau nyobain semoga cocok,sudah pakai produk skincare yang lain tapi micellarnya baru mau mencoba semoga cocok,"['sudah', 'pakai', 'produk', 'skincare', 'yang', 'lain', 'tapi', 'micellarnya', 'baru', 'mau', 'mencoba', 'semoga', 'cocok']","['pakai', 'produk', 'skincare', 'micellarnya', 'baru', 'mau', 'mencoba', 'semoga', 'cocok']"
342,udah ke sekian kali beli cleanser ini seenak itu,sudah ke sekian kali beli cleanser ini seenak itu,"['sudah', 'ke', 'sekian', 'kali', 'beli', 'cleanser', 'ini', 'seenak', 'itu']","['sekian', 'kali', 'beli', 'cleanser', 'seenak']"
343,baru mau coba serum ini semoga cocok,baru mau coba serum ini semoga cocok,"['baru', 'mau', 'coba', 'serum', 'ini', 'semoga', 'cocok']","['baru', 'mau', 'coba', 'serum', 'semoga', 'cocok']"
344,barang sampai dgn selamat,barang sampai dengan selamat,"['barang', 'sampai', 'dengan', 'selamat']","['barang', 'selamat']"
345,belum dicoba tapi semoga cocok thanks gift nya,belum dicoba tapi semoga cocok thanks gift nya,"['belum', 'dicoba', 'tapi', 'semoga', 'cocok', 'thanks', 'gift', 'nya']","['dicoba', 'semoga', 'cocok', 'thanks', 'gift', 'nya']"
346,tipe kulitku berminyak masalah kulitku jerawat bagi yg sdg jerawatan bermerah ini moisturizer cocok bgtttt karena bikin nenangin kulit pokknya enak polll,tipe kulitku berminyak masalah kulitku jerawat bagi yang sedang jerawatan bermerah ini moisturizer cocok banget karena bikin nenangin kulit pokoknya enak pol,"['tipe', 'kulitku', 'berminyak', 'masalah', 'kulitku', 'jerawat', 'bagi', 'yang', 'sedang', 'jerawatan', 'bermerah', 'ini', 'moisturizer', 'cocok', 'banget', 'karena', 'bikin', 'nenangin', 'kulit', 'pokoknya', 'enak', 'pol']","['tipe', 'kulitku', 'berminyak', 'masalah', 'kulitku', 'jerawat', 'sedang', 'jerawatan', 'bermerah', 'moisturizer', 'cocok', 'banget', 'bikin', 'nenangin', 'kulit', 'pokoknya', 'enak', 'pol']"
347,sesuai pesanan packaging bagus banget terima kasih ya,sesuai pesanan packaging bagus banget terima kasih ya,"['sesuai', 'pesanan', 'packaging', 'bagus', 'banget', 'terima', 'kasih', 'ya']","['sesuai', 'pesanan', 'packaging', 'bagus', 'banget', 'terima', 'kasih']"
348,tipe kulitku kering tipe kulitku berminyak masalah kulitku pori besar masalah kulitku kerutan tipe kulitku normal tipe kulitku sensitif tipe kulitku kombinasi masalah kulitku jerawat,tipe kulitku kering tipe kulitku berminyak masalah kulitku pori besar masalah kulitku kerutan tipe kulitku normal tipe kulitku sensitif tipe kulitku kombinasi masalah kulitku jerawat,"['tipe', 'kulitku', 'kering', 'tipe', 'kulitku', 'berminyak', 'masalah', 'kulitku', 'pori', 'besar', 'masalah', 'kulitku', 'kerutan', 'tipe', 'kulitku', 'normal', 'tipe', 'kulitku', 'sensitif', 'tipe', 'kulitku', 'kombinasi', 'masalah', 'kulitku', 'jerawat']","['tipe', 'kulitku', 'kering', 'tipe', 'kulitku', 'berminyak', 'masalah', 'kulitku', 'pori', 'besar', 'masalah', 'kulitku', 'kerutan', 'tipe', 'kulitku', 'normal', 'tipe', 'kulitku', 'sensitif', 'tipe', 'kulitku', 'kombinasi', 'masalah', 'kulitku', 'jerawat']"
349,thank you ya somethinc packing terniat banget asli nambah percaya sama somethinc setelah di review drl,thank you ya somethinc packing terniat banget asli menambah percaya sama somethinc setelah di review drl,"['thank', 'you', 'ya', 'somethinc', 'packing', 'terniat', 'banget', 'asli', 'menambah', 'percaya', 'sama', 'somethinc', 'setelah', 'di', 'review', 'drl']","['thank', 'you', 'somethinc', 'packing', 'terniat', 'banget', 'asli', 'menambah', 'percaya', 'sama', 'somethinc', 'review', 'drl']"
350,sellernya ramah fast respon packagingnya rapi bedaknya halus lip mattenya oke,sellernya ramah fast respon packagingnya rapi bedaknya halus lip mattenya oke,"['sellernya', 'ramah', 'fast', 'respon', 'packagingnya', 'rapi', 'bedaknya', 'halus', 'lip', 'mattenya', 'oke']","['sellernya', 'ramah', 'fast', 'respon', 'packagingnya', 'rapi', 'bedaknya', 'halus', 'lip', 'mattenya', 'oke']"
351,baru pertama kali nyoba semoga cocok di kulitku,baru pertama kali mencoba semoga cocok di kulitku,"['baru', 'pertama', 'kali', 'mencoba', 'semoga', 'cocok', 'di', 'kulitku']","['baru', 'pertama', 'kali', 'mencoba', 'semoga', 'cocok', 'kulitku']"
352,thankyou somethinccc calm down nya sudah sampai dan ternyata bagus di kulit akuuu dapat gratisan penjepit bulu mata pulaa,thankyou somethinccc calm down nya sudah sampai dan ternyata bagus di kulit aku dapat gratisan penjepit bulu mata pula,"['thankyou', 'somethinccc', 'calm', 'down', 'nya', 'sudah', 'sampai', 'dan', 'ternyata', 'bagus', 'di', 'kulit', 'aku', 'dapat', 'gratisan', 'penjepit', 'bulu', 'mata', 'pula']","['thankyou', 'somethinccc', 'calm', 'down', 'nya', 'ternyata', 'bagus', 'kulit', 'aku', 'gratisan', 'penjepit', 'bulu', 'mata']"
353,kualitas the best packingan sempurna tipe kulitku berminyak,kualitas the best packingan sempurna tipe kulitku berminyak,"['kualitas', 'the', 'best', 'packingan', 'sempurna', 'tipe', 'kulitku', 'berminyak']","['kualitas', 'the', 'best', 'packingan', 'sempurna', 'tipe', 'kulitku', 'berminyak']"
354,kualitas the best packingan sempurna,kualitas the best packingan sempurna,"['kualitas', 'the', 'best', 'packingan', 'sempurna']","['kualitas', 'the', 'best', 'packingan', 'sempurna']"
355,suka detailnyaaaa,suka detailnya,"['suka', 'detailnya']","['suka', 'detailnya']"
356,tipe kulitku kering masalah kulitku kerutan masalah kulitku pori besar,tipe kulitku kering masalah kulitku kerutan masalah kulitku pori besar,"['tipe', 'kulitku', 'kering', 'masalah', 'kulitku', 'kerutan', 'masalah', 'kulitku', 'pori', 'besar']","['tipe', 'kulitku', 'kering', 'masalah', 'kulitku', 'kerutan', 'masalah', 'kulitku', 'pori', 'besar']"
357,langgganannnn,langganan,['langganan'],['langganan']
358,semoga cocok baru pertama coba cleansing oil merk ini,semoga cocok baru pertama coba cleansing oil merk ini,"['semoga', 'cocok', 'baru', 'pertama', 'coba', 'cleansing', 'oil', 'merk', 'ini']","['semoga', 'cocok', 'baru', 'pertama', 'coba', 'cleansing', 'oil', 'merk']"
359,pengemasan dan pengiriman cepat pengepakan rapi dan aman produk ori dan expnya lama,pengemasan dan pengiriman cepat pengepakan rapi dan aman produk orisinal dan expnya lama,"['pengemasan', 'dan', 'pengiriman', 'cepat', 'pengepakan', 'rapi', 'dan', 'aman', 'produk', 'orisinal', 'dan', 'expnya', 'lama']","['pengemasan', 'pengiriman', 'cepat', 'pengepakan', 'rapi', 'aman', 'produk', 'orisinal', 'expnya', 'lama']"
360,semoga cocok barang dikirim dalam kondisi baik save package tipe kulitku berminyak,semoga cocok barang dikirim dalam kondisi baik save package tipe kulitku berminyak,"['semoga', 'cocok', 'barang', 'dikirim', 'dalam', 'kondisi', 'baik', 'save', 'package', 'tipe', 'kulitku', 'berminyak']","['semoga', 'cocok', 'barang', 'dikirim', 'kondisi', 'baik', 'save', 'package', 'tipe', 'kulitku', 'berminyak']"
361,packaging aman barang sampai dalam kondisi baik,packaging aman barang sampai dalam kondisi baik,"['packaging', 'aman', 'barang', 'sampai', 'dalam', 'kondisi', 'baik']","['packaging', 'aman', 'barang', 'kondisi', 'baik']"
362,masalah kulitku jerawat tipe kulitku berminyak,masalah kulitku jerawat tipe kulitku berminyak,"['masalah', 'kulitku', 'jerawat', 'tipe', 'kulitku', 'berminyak']","['masalah', 'kulitku', 'jerawat', 'tipe', 'kulitku', 'berminyak']"
363,tipe kulitku kombinasi efek kulit ketarinya minim gentle banget dan daya pembersihnya mantep,tipe kulitku kombinasi efek kulit ketarinya minim gentle banget dan daya pembersihnya mantap,"['tipe', 'kulitku', 'kombinasi', 'efek', 'kulit', 'ketarinya', 'minim', 'gentle', 'banget', 'dan', 'daya', 'pembersihnya', 'mantap']","['tipe', 'kulitku', 'kombinasi', 'efek', 'kulit', 'ketarinya', 'minim', 'gentle', 'banget', 'daya', 'pembersihnya', 'mantap']"
364,udah cocok banget dan sering repurchase packing aman dan rapi banget di tambah exp nya lama sering adain diskon yaaa biar saya makin sering co produk samtink hahahha,sudah cocok banget dan sering repurchase packing aman dan rapi banget di tambah exp nya lama sering mengadakan diskon ya biar saya makin sering checkout produk samtink hahahha,"['sudah', 'cocok', 'banget', 'dan', 'sering', 'repurchase', 'packing', 'aman', 'dan', 'rapi', 'banget', 'di', 'tambah', 'exp', 'nya', 'lama', 'sering', 'mengadakan', 'diskon', 'ya', 'biar', 'saya', 'makin', 'sering', 'checkout', 'produk', 'samtink', 'hahahha']","['cocok', 'banget', 'sering', 'repurchase', 'packing', 'aman', 'rapi', 'banget', 'tambah', 'exp', 'nya', 'lama', 'sering', 'mengadakan', 'diskon', 'biar', 'makin', 'sering', 'checkout', 'produk', 'samtink', 'hahahha']"
365,dulu pernah nyoba dan cocok tapi udah berhenti lama dan ga di lanjut lagi semoga kali ini cocok lagii ya yg paling penting exp nya masih lama,dulu pernah mencoba dan cocok tapi sudah berhenti lama dan enggak di lanjut lagi semoga kali ini cocok lagi ya yang paling penting exp nya masih lama,"['dulu', 'pernah', 'mencoba', 'dan', 'cocok', 'tapi', 'sudah', 'berhenti', 'lama', 'dan', 'enggak', 'di', 'lanjut', 'lagi', 'semoga', 'kali', 'ini', 'cocok', 'lagi', 'ya', 'yang', 'paling', 'penting', 'exp', 'nya', 'masih', 'lama']","['dulu', 'pernah', 'mencoba', 'cocok', 'berhenti', 'lama', 'enggak', 'lanjut', 'semoga', 'kali', 'cocok', 'paling', 'penting', 'exp', 'nya', 'lama']"
366,ini mah udah pasti cocok udah berkali kali repurchase seneng bgt kali ini dapet free penjepit bulu mataaa yeay exp nya masih lama dan packing rapi dana aman banget,ini mah sudah pasti cocok sudah berkali kali repurchase senang banget kali ini dapat free penjepit bulu mata yeay exp nya masih lama dan packing rapi dana aman banget,"['ini', 'mah', 'sudah', 'pasti', 'cocok', 'sudah', 'berkali', 'kali', 'repurchase', 'senang', 'banget', 'kali', 'ini', 'dapat', 'free', 'penjepit', 'bulu', 'mata', 'yeay', 'exp', 'nya', 'masih', 'lama', 'dan', 'packing', 'rapi', 'dana', 'aman', 'banget']","['mah', 'cocok', 'berkali', 'kali', 'repurchase', 'senang', 'banget', 'kali', 'free', 'penjepit', 'bulu', 'mata', 'yeay', 'exp', 'nya', 'lama', 'packing', 'rapi', 'dana', 'aman', 'banget']"
367,isinya dikittt bgtt tp hasilnya baguss,isinya sedikit banget tapi hasilnya bagus,"['isinya', 'sedikit', 'banget', 'tapi', 'hasilnya', 'bagus']","['isinya', 'sedikit', 'banget', 'hasilnya', 'bagus']"
368,agak pedih yak,agak pedih ya,"['agak', 'pedih', 'ya']",['pedih']
369,pembelian ke kali ini cocok buat oily juga,pembelian ke kali ini cocok buat oily juga,"['pembelian', 'ke', 'kali', 'ini', 'cocok', 'buat', 'oily', 'juga']","['pembelian', 'kali', 'cocok', 'buat', 'oily']"
370,bagusss ringan,bagus ringan,"['bagus', 'ringan']","['bagus', 'ringan']"
371,baru coba semoga cocok recommended seller,baru coba semoga cocok recommended seller,"['baru', 'coba', 'semoga', 'cocok', 'recommended', 'seller']","['baru', 'coba', 'semoga', 'cocok', 'recommended', 'seller']"
372,cocok buat dibawa di tas makeup bersih bahkan untuk lipstik recommended seller,cocok buat dibawa di tas makeup bersih bahkan untuk lipstik recommended seller,"['cocok', 'buat', 'dibawa', 'di', 'tas', 'makeup', 'bersih', 'bahkan', 'untuk', 'lipstik', 'recommended', 'seller']","['cocok', 'buat', 'dibawa', 'tas', 'makeup', 'bersih', 'bahkan', 'lipstik', 'recommended', 'seller']"
373,texture nya creamy banget dibanding merek sebelah gatau kenapa aku gavocok jadinya karna pas bikin alis jd terlalu melebar karna creamy nya itu tp mungkin kalo org yg lebih ahli bisa bisa aja tp aku lebih cocok pake yg texturenya agak keras,texture nya creamy banget dibanding merek sebelah enggak tau kenapa aku gavocok jadinya karena pas bikin alis jadi terlalu melebar karena creamy nya itu tapi mungkin kalo orang yang lebih ahli bisa bisa saja tapi aku lebih cocok pakai yang texturenya agak keras,"['texture', 'nya', 'creamy', 'banget', 'dibanding', 'merek', 'sebelah', 'enggak', 'tau', 'kenapa', 'aku', 'gavocok', 'jadinya', 'karena', 'pas', 'bikin', 'alis', 'jadi', 'terlalu', 'melebar', 'karena', 'creamy', 'nya', 'itu', 'tapi', 'mungkin', 'kalo', 'orang', 'yang', 'lebih', 'ahli', 'bisa', 'bisa', 'saja', 'tapi', 'aku', 'lebih', 'cocok', 'pakai', 'yang', 'texturenya', 'agak', 'keras']","['texture', 'nya', 'creamy', 'banget', 'dibanding', 'merek', 'sebelah', 'enggak', 'tau', 'aku', 'gavocok', 'jadinya', 'pas', 'bikin', 'alis', 'jadi', 'terlalu', 'melebar', 'creamy', 'nya', 'mungkin', 'kalo', 'orang', 'lebih', 'ahli', 'aku', 'lebih', 'cocok', 'pakai', 'texturenya', 'keras']"
374,beli refillnya ternyata ttp muat dipake di case cushion copy paste  make ini lebih cocok dibanding yg copy paste buat muka berminyak,beli refillnya ternyata tetap muat dipakai di case cushion copy paste  memakai ini lebih cocok dibanding yang copy paste buat muka berminyak,"['beli', 'refillnya', 'ternyata', 'tetap', 'muat', 'dipakai', 'di', 'case', 'cushion', 'copy', 'paste', 'memakai', 'ini', 'lebih', 'cocok', 'dibanding', 'yang', 'copy', 'paste', 'buat', 'muka', 'berminyak']","['beli', 'refillnya', 'ternyata', 'tetap', 'muat', 'dipakai', 'case', 'cushion', 'copy', 'paste', 'memakai', 'lebih', 'cocok', 'dibanding', 'copy', 'paste', 'buat', 'muka', 'berminyak']"
375,meski beli cm packing pake kardus gede terimakasih,meski beli cuma packing pakai kardus gede terima kasih,"['meski', 'beli', 'cuma', 'packing', 'pakai', 'kardus', 'gede', 'terima', 'kasih']","['meski', 'beli', 'cuma', 'packing', 'pakai', 'kardus', 'gede', 'terima', 'kasih']"
376,wow best buy make up aku setelah dulu pertama kalo myobain somethinc cushion copy paste loose powder ini beneran ampuh banget nahan minyak seharian sampe balik kerja yg tadinya kalo siang aja udh kyk kilang minyak beneran ada efek ngeblur imperfection di muka,wow best buy memakai up aku setelah dulu pertama kalo mencoba somethinc cushion copy paste loose powder ini benaran ampuh banget menahan minyak seharian sampai balik kerja yang tadinya kalo siang saja sudah kayak kilang minyak benaran ada efek ngeblur imperfection di muka,"['wow', 'best', 'buy', 'memakai', 'up', 'aku', 'setelah', 'dulu', 'pertama', 'kalo', 'mencoba', 'somethinc', 'cushion', 'copy', 'paste', 'loose', 'powder', 'ini', 'benaran', 'ampuh', 'banget', 'menahan', 'minyak', 'seharian', 'sampai', 'balik', 'kerja', 'yang', 'tadinya', 'kalo', 'siang', 'saja', 'sudah', 'kayak', 'kilang', 'minyak', 'benaran', 'ada', 'efek', 'ngeblur', 'imperfection', 'di', 'muka']","['wow', 'best', 'buy', 'memakai', 'up', 'aku', 'dulu', 'pertama', 'kalo', 'mencoba', 'somethinc', 'cushion', 'copy', 'paste', 'loose', 'powder', 'benaran', 'ampuh', 'banget', 'menahan', 'minyak', 'seharian', 'balik', 'kerja', 'tadinya', 'kalo', 'siang', 'kayak', 'kilang', 'minyak', 'benaran', 'efek', 'ngeblur', 'imperfection', 'muka']"
377,pas cobain samplenya sih cocok jd langsung beli fullnya semoga cocok aja dipake long term paket tiba dgn aman walo lama bgt padahal udah subs plus but thank you,pas mencoba samplenya sih cocok jadi langsung beli fullnya semoga cocok saja dipakai long term paket tiba dengan aman walo lama banget padahal sudah subs plus but thank you,"['pas', 'mencoba', 'samplenya', 'sih', 'cocok', 'jadi', 'langsung', 'beli', 'fullnya', 'semoga', 'cocok', 'saja', 'dipakai', 'long', 'term', 'paket', 'tiba', 'dengan', 'aman', 'walo', 'lama', 'banget', 'padahal', 'sudah', 'subs', 'plus', 'but', 'thank', 'you']","['pas', 'mencoba', 'samplenya', 'sih', 'cocok', 'jadi', 'langsung', 'beli', 'fullnya', 'semoga', 'cocok', 'dipakai', 'long', 'term', 'paket', 'tiba', 'aman', 'walo', 'lama', 'banget', 'padahal', 'subs', 'plus', 'but', 'thank', 'you']"
378,baru cobain paket tiba dgn aman pengiriman rada lama padahal subs plus so far thank you seller,baru mencoba paket tiba dengan aman pengiriman rada lama padahal subs plus so far thank you seller,"['baru', 'mencoba', 'paket', 'tiba', 'dengan', 'aman', 'pengiriman', 'rada', 'lama', 'padahal', 'subs', 'plus', 'so', 'far', 'thank', 'you', 'seller']","['baru', 'mencoba', 'paket', 'tiba', 'aman', 'pengiriman', 'rada', 'lama', 'padahal', 'subs', 'plus', 'so', 'far', 'thank', 'you', 'seller']"
379,belom coba si semoga cocok paket tiba dengan aman langganan plus tp kirimnya lama please dibenahin lagi ya tokopedia but thanks seller,belum coba sih semoga cocok paket tiba dengan aman langganan plus tapi kirimnya lama please dibenahin lagi ya tokopedia but thanks seller,"['belum', 'coba', 'sih', 'semoga', 'cocok', 'paket', 'tiba', 'dengan', 'aman', 'langganan', 'plus', 'tapi', 'kirimnya', 'lama', 'please', 'dibenahin', 'lagi', 'ya', 'tokopedia', 'but', 'thanks', 'seller']","['coba', 'sih', 'semoga', 'cocok', 'paket', 'tiba', 'aman', 'langganan', 'plus', 'kirimnya', 'lama', 'please', 'dibenahin', 'tokopedia', 'but', 'thanks', 'seller']"
380,kualitas terbaik akan repurchase,kualitas terbaik akan repurchase,"['kualitas', 'terbaik', 'akan', 'repurchase']","['kualitas', 'terbaik', 'repurchase']"
381,suka banget tahan lama seharian kualitas akan repurchase pastinya,suka banget tahan lama seharian kualitas akan repurchase pastinya,"['suka', 'banget', 'tahan', 'lama', 'seharian', 'kualitas', 'akan', 'repurchase', 'pastinya']","['suka', 'banget', 'tahan', 'lama', 'seharian', 'kualitas', 'repurchase', 'pastinya']"
382,tipe kulitku berminyak masalah kulitku pori besar packing sangat baik dan rapih,tipe kulitku berminyak masalah kulitku pori besar packing sangat baik dan rapi,"['tipe', 'kulitku', 'berminyak', 'masalah', 'kulitku', 'pori', 'besar', 'packing', 'sangat', 'baik', 'dan', 'rapi']","['tipe', 'kulitku', 'berminyak', 'masalah', 'kulitku', 'pori', 'besar', 'packing', 'sangat', 'baik', 'rapi']"
383,isinya dikit banget sampe bingung kirain ga ada isinya,isinya dikit banget sampai bingung mengira enggak ada isinya,"['isinya', 'dikit', 'banget', 'sampai', 'bingung', 'mengira', 'enggak', 'ada', 'isinya']","['isinya', 'dikit', 'banget', 'bingung', 'mengira', 'enggak', 'isinya']"
384,ringan di kulit warna pas,ringan di kulit warna pas,"['ringan', 'di', 'kulit', 'warna', 'pas']","['ringan', 'kulit', 'warna', 'pas']"
385,cepet nyampenyaa ringan sesuai namanya tinted sunscreen tapi masih bisa buat nutupin kemerahan aku sebelumnya nyoba shade nina tapi malah jadi kusem dan kuning akhirnya nyoba shade butter dan pass,cepat sampai ringan sesuai namanya tinted sunscreen tapi masih bisa buat menutupi kemerahan aku sebelumnya mencoba shade nina tapi malah jadi kusam dan kuning akhirnya mencoba shade butter dan pas,"['cepat', 'sampai', 'ringan', 'sesuai', 'namanya', 'tinted', 'sunscreen', 'tapi', 'masih', 'bisa', 'buat', 'menutupi', 'kemerahan', 'aku', 'sebelumnya', 'mencoba', 'shade', 'nina', 'tapi', 'malah', 'jadi', 'kusam', 'dan', 'kuning', 'akhirnya', 'mencoba', 'shade', 'butter', 'dan', 'pas']","['cepat', 'ringan', 'sesuai', 'namanya', 'tinted', 'sunscreen', 'buat', 'menutupi', 'kemerahan', 'aku', 'sebelumnya', 'mencoba', 'shade', 'nina', 'malah', 'jadi', 'kusam', 'kuning', 'akhirnya', 'mencoba', 'shade', 'butter', 'pas']"
386,cepet nyampenyaa teksturnya agak creamy smugeproof juga lohh tp warnanya agak kurang pigment,cepat sampai teksturnya agak creamy smugeproof juga loh tapi warnanya agak kurang pigment,"['cepat', 'sampai', 'teksturnya', 'agak', 'creamy', 'smugeproof', 'juga', 'loh', 'tapi', 'warnanya', 'agak', 'kurang', 'pigment']","['cepat', 'teksturnya', 'creamy', 'smugeproof', 'loh', 'warnanya', 'kurang', 'pigment']"
387,teksturnya ringan mudah menyerap kulit udh ada spf nya jd kl dipake daily pun ok wlwpn ga full coverage tp bisa menutupi warna tdk merata dimuka bakalan repurchase ini,teksturnya ringan mudah menyerap kulit sudah ada spf nya jadi kalo dipakai daily pun ok walaupun enggak full coverage tapi bisa menutupi warna tidak merata dimuka bakalan repurchase ini,"['teksturnya', 'ringan', 'mudah', 'menyerap', 'kulit', 'sudah', 'ada', 'spf', 'nya', 'jadi', 'kalo', 'dipakai', 'daily', 'pun', 'ok', 'walaupun', 'enggak', 'full', 'coverage', 'tapi', 'bisa', 'menutupi', 'warna', 'tidak', 'merata', 'dimuka', 'bakalan', 'repurchase', 'ini']","['teksturnya', 'ringan', 'mudah', 'menyerap', 'kulit', 'spf', 'nya', 'jadi', 'kalo', 'dipakai', 'daily', 'walaupun', 'enggak', 'full', 'coverage', 'menutupi', 'warna', 'merata', 'dimuka', 'bakalan', 'repurchase']"
